,src_id,dest_id,month,time_taken
480,254,1117,11,1116.0
481,254,1117,12,790.2272727272727
482,277,251,1,1022.1192052980133
483,277,251,2,1096.355421686747
484,277,251,3,561.1919635319939
485,277,251,4,24.93771234428086
486,277,251,5,105.06989748369058
487,277,251,6,32.32972628898791
488,277,251,7,79.54001839926403
489,277,251,8,72.04868154158216
490,277,251,9,36.318031235210604
491,277,251,10,24.93771234428086
492,277,251,11,72.04868154158216
493,277,251,12,394.3108504398827
509,277,498,1,142.58697591436217
510,277,498,2,135.43552919138307
511,277,498,3,146.3233190271817
512,277,498,4,193.86259541984734
513,277,498,5,176.335299073294
514,277,498,6,192.09089609832785
515,277,498,7,102.30323115161558
516,277,498,8,183.88686131386862
517,277,498,9,189.82327159621093
518,277,498,10,193.12024353120245
519,277,498,11,183.88686131386862
520,277,498,12,152.16706868096992
547,277,1116,4,420.0
548,277,1116,5,420.0
549,277,1116,6,420.0
588,290,496,1,58.986486486486484
589,290,496,2,79.47916254402976
590,290,496,3,57.666392769104355
591,290,496,4,8.737250773178918
592,290,496,5,10.025412960609911
594,290,496,7,10.065580706579226
596,290,496,9,1.9935948759007205
599,290,496,12,30.07448433919022
622,290,865,5,156.92307692307693
623,290,865,6,368.0
626,290,880,1,73.07262569832402
627,290,880,2,102.34645090106658
628,290,880,3,93.43004390150791
629,290,880,4,100.76308429884139
630,290,880,5,20.967117988394584
631,290,880,6,104.70140908074256
632,290,880,7,124.44170265268353
633,290,880,8,125.07757404795487
634,290,880,9,125.54150632215503
635,290,880,10,125.7188244638602
636,290,880,11,125.40337711069418
637,290,880,12,64.10517387616625
665,290,1116,4,117.29402474335352
666,290,1116,5,57.581541091012674
667,290,1116,6,100.48374384236453
668,290,1116,7,82.35961429381736
669,290,1116,8,78.51203501094092
670,290,1116,9,110.83621487361808
671,290,1116,10,117.2942621512546
672,290,1116,11,78.51203501094092
704,302,333,1,30.410958904109588
705,302,333,2,67.58115849777212
706,302,333,3,63.12921830899497
707,302,333,4,60.0
708,302,333,5,60.0
709,302,333,6,60.0
711,302,333,8,60.0
712,302,333,9,60.0
713,302,333,10,60.0
714,302,333,11,60.0
715,302,333,12,50.21119324181626
721,302,888,1,72.33870967741936
722,302,888,2,72.97985153764581
723,302,888,3,70.54355304802532
724,302,888,4,69.86819484240688
725,302,888,5,71.2430426716141
726,302,888,6,70.26226870474657
727,302,888,7,70.7829181494662
728,302,888,8,72.36734693877551
729,302,888,9,69.25996204933587
730,302,888,10,70.43626062322946
731,302,888,11,69.88727858293076
735,302,1116,6,1140.0
736,302,1118,1,23.35753176043557
737,302,1118,2,18.94037640360588
748,302,1179,1,32.903225806451616
749,302,1179,2,28.377518557794275
750,302,1179,3,60.553185633686525
751,302,1179,4,70.48710601719198
752,302,1179,5,39.85157699443414
753,302,1179,6,64.39259855189059
754,302,1179,7,43.13167259786477
755,302,1179,8,31.836734693877553
756,302,1179,9,79.01328273244782
757,302,1179,10,71.04815864022663
758,302,1179,11,73.6231884057971
763,320,58,4,68.78462408140192
765,320,58,6,62.8616700998257
767,320,58,8,31.55378486055777
768,320,58,9,36.55107778819119
769,320,58,10,68.78462408140192
770,320,58,11,31.55378486055777
772,320,1193,1,104.78221415607986
773,320,1193,2,107.29276473406804
791,333,302,4,106.45889306824289
792,333,302,5,105.4384410983171
793,333,302,6,106.32659221249622
794,333,302,7,105.40399652476108
795,333,302,8,105.6046065259117
796,333,302,9,106.5592841163311
797,333,302,10,106.50241028387788
798,333,302,11,105.6046065259117
822,333,878,4,142.5378590078329
823,333,878,5,61.45363408521303
824,333,878,6,136.51868131868133
825,333,878,7,61.1744966442953
826,333,878,8,104.52388289676425
827,333,878,9,124.24011938574111
828,333,878,10,142.5378590078329
829,333,878,11,104.52388289676425
836,362,131,1,119.66480446927375
837,362,131,2,148.24696802646085
838,362,131,3,138.79435330026706
839,362,131,4,145.55023923444975
840,362,131,5,68.58800773694391
841,362,131,6,141.49183627823754
842,362,131,7,66.66255397902529
843,362,131,8,119.95768688293371
844,362,131,9,119.96041781198461
845,362,131,10,119.97617156473392
846,362,131,11,119.95497185741088
847,362,131,12,85.76759966072943
848,362,759,1,119.66480446927375
849,362,759,2,148.24696802646085
850,362,759,3,138.79435330026706
851,362,759,4,145.55023923444975
852,362,759,5,68.58800773694391
853,362,759,6,156.31402370834266
854,362,759,7,155.94077729796422
855,362,759,8,213.42736248236955
856,362,759,9,216.4815832875206
857,362,759,10,217.648927720413
858,362,759,11,215.57223264540337
859,362,759,12,131.1167656205824
860,404,98,1,85.47486033519553
861,404,98,2,81.44329896907216
862,404,98,3,151.27769571639587
863,404,98,4,223.7821482602118
864,404,98,5,220.9001636661211
865,404,98,6,223.6533559898046
866,404,98,7,220.9001636661211
867,404,98,8,222.96495956873315
868,404,98,9,222.8127623845508
869,404,98,10,223.7821482602118
870,404,98,11,222.96495956873315
871,404,98,12,170.44119516846789
872,404,1199,1,61.39664804469274
873,404,1199,2,61.47275405007364
874,404,1199,3,57.56277695716396
875,404,1199,4,76.42965204236006
877,404,1199,6,71.06202209005947
879,404,1199,8,42.37196765498652
880,404,1199,9,47.455919395466
881,404,1199,10,76.42965204236006
882,404,1199,11,42.37196765498652
892,461,141,9,70.14416775884666
893,461,141,10,103.72239747634069
894,461,141,11,46.711409395973156
900,461,512,5,967.5
909,461,813,2,360.0
910,461,813,3,360.0
911,461,813,4,420.0
921,487,498,1,55.100806451612904
922,487,498,2,51.72852598091198
923,487,498,3,82.43291592128801
924,487,498,4,92.37249283667622
925,487,498,5,60.250463821892396
926,487,498,6,86.33628318584071
927,487,498,7,62.61565836298932
928,487,498,8,54.183673469387756
929,487,498,9,99.64895635673625
930,487,498,10,92.63456090651557
931,487,498,11,94.07407407407408
932,487,498,12,28.12167507843405
933,487,1002,1,150.30241935483872
934,487,1002,2,151.71792152704137
935,487,1002,3,150.2518233108573
936,487,1002,4,149.63896848137537
937,487,1002,5,147.0500927643785
938,487,1002,6,149.6186645213194
939,487,1002,7,146.10320284697508
940,487,1002,8,149.51020408163265
941,487,1002,9,148.53889943074003
942,487,1002,10,149.9830028328612
943,487,1002,11,148.53462157809983
944,487,1002,12,136.13968080752966
945,491,156,1,120.0
946,491,156,2,120.0
947,491,156,3,120.0
948,491,156,4,120.0
949,491,156,5,120.0
950,491,156,6,120.0
951,491,156,7,120.0
952,491,156,8,120.0
953,491,156,9,120.0
954,491,156,10,120.0
955,491,156,11,120.0
956,491,156,12,61.07215932342109
969,493,494,2,360.0
970,493,494,3,350.0
971,493,494,4,300.0
972,493,494,5,300.0
973,493,494,6,300.0
975,493,863,1,73.9572192513369
976,493,863,2,74.06427221172022
977,493,863,3,59.18118679176313
978,493,863,4,54.82921702574882
979,493,863,5,29.355371900826448
980,493,863,6,49.47879858657244
981,493,863,7,28.217573221757323
982,493,863,8,21.274238227146814
983,493,863,9,62.483357452966715
984,493,863,10,54.82921702574882
985,493,863,11,21.274238227146814
986,493,863,12,53.82925611582626
990,493,865,4,122.30586996578047
991,493,865,5,21.116625310173696
992,493,865,6,116.71232876712328
993,493,865,7,19.732217573221757
994,493,865,8,86.81440443213296
995,493,865,9,91.55426917510854
996,493,865,10,122.39621650026274
997,493,865,11,86.81440443213296
1002,494,227,1,62.94117647058823
1003,494,227,2,60.122892705215065
1004,494,227,3,97.88203753351206
1005,494,227,4,122.42774566473989
1006,494,227,5,92.72727272727273
1007,494,227,6,116.7844522968198
1008,494,227,7,92.03347280334728
1009,494,227,8,86.81440443213296
1010,494,227,9,129.06512301013024
1011,494,227,10,122.39621650026274
1012,494,227,11,86.81440443213296
1013,494,227,12,44.251123315027456
1022,494,865,1,60.83696599825632
1023,494,865,2,65.99261311172668
1024,494,865,3,68.02680387698935
1025,494,865,4,68.82816605359957
1026,494,865,5,66.94214876033058
1027,494,865,6,68.65724381625442
1028,494,865,7,67.02928870292887
1029,494,865,8,67.75623268698061
1030,494,865,9,68.50940665701881
